0.357,-0.181,1.74,4.455,7.5,2,-0.0119,0.0096
0.357,-0.181,1.74,4.455,22.5,2,0.0129,0.0094
0.357,-0.181,1.74,4.455,37.5,2,0.00779,0.0091
0.357,-0.181,1.74,4.455,52.5,2,0.018600000000000002,0.0085
0.357,-0.181,1.74,4.455,67.5,2,0.00556,0.0081
0.357,-0.181,1.74,4.455,82.5,2,0.0124,0.0075
0.357,-0.181,1.74,4.455,97.5,2,0.00827,0.0070999999999999995
0.357,-0.181,1.74,4.455,112.5,2,0.00751,0.0066
0.357,-0.181,1.74,4.455,127.5,2,0.009890000000000001,0.0062
0.357,-0.181,1.74,4.455,142.5,2,0.0072699999999999996,0.006
0.357,-0.181,1.74,4.455,157.5,2,0.00426,0.005900000000000001
0.357,-0.181,1.74,4.455,172.5,2,0.007679999999999999,0.0058
0.357,-0.181,1.74,4.455,187.5,2,0.00512,0.0058
0.357,-0.181,1.74,4.455,202.5,2,0.00199,0.006
0.357,-0.181,1.74,4.455,217.5,2,-0.0155,0.0060999999999999995
0.357,-0.181,1.74,4.455,232.5,2,-0.00643,0.0062
0.357,-0.181,1.74,4.455,247.5,2,-0.0031,0.0066
0.357,-0.181,1.74,4.455,262.5,2,-0.026199999999999998,0.0070999999999999995
0.357,-0.181,1.74,4.455,277.5,2,-0.00275,0.0075
0.357,-0.181,1.74,4.455,292.5,2,-0.0132,0.008
0.357,-0.181,1.74,4.455,307.5,2,-0.0202,0.008400000000000001
0.357,-0.181,1.74,4.455,322.5,2,-0.0044599999999999996,0.0088
0.357,-0.181,1.74,4.455,337.5,2,-0.00525,0.0094
0.357,-0.181,1.74,4.455,352.5,2,-0.0104,0.0096
